DATE,HR,PGE,SCE,SDGE,VEA,CAISO,UNNAMED: 7,SPRING DST CHANGE OCCURS ON MARCH 9 IN HE2,hour,day_of_week,month,is_weekend,is_holiday,is_peak_hour
2021-01-01,1.0,9644.626113,9684.683244,2042.953594,74.96823039,21447.230233,,,1.0,4,1,0,1,0
2021-01-01,2.0,9252.452737,9315.383429,1939.956055,75.01247741,20582.8033169999,,,2.0,4,1,0,1,0
2021-01-01,3.0,8977.654678,9013.844377,1862.010128,76.59808123,19930.106541,,,3.0,4,1,0,1,0
2021-01-01,4.0,8829.848429,8883.722853,1829.313819,78.42404892,19621.308843,,,4.0,4,1,0,1,0
2021-01-01,5.0,8845.554648,8851.989695,1831.50166,81.84298149,19610.888536,,,5.0,4,1,0,1,0
2021-01-01,6.0,9054.782793,9016.933211,1889.107208,88.03850427,20048.86142,,,6.0,4,1,0,1,0
2021-01-01,7.0,9475.67569,9241.187183,1972.924295,93.74228141,20783.529065,,,7.0,4,1,0,1,0
2021-01-01,8.0,9669.894607,9131.536961,1989.592505,95.97774829,20887.006871,,,8.0,4,1,0,1,0
2021-01-01,9.0,9417.909124,8885.333115,1829.879426,88.87952059,20222.0012839999,,,9.0,4,1,0,1,0
2021-01-01,10.0,8981.60194,8569.803522,1673.246927,79.34039207,19303.992827,,,10.0,4,1,0,1,0
2021-01-01,11.0,8619.329558,8276.502479,1542.005529,72.28533148,18510.122928,,,11.0,4,1,0,1,0
2021-01-01,12.0,8423.00605699999,8097.932856,1458.293176,64.59389683,18043.825911,,,12.0,4,1,0,1,0
2021-01-01,13.0,8407.214197,8015.155229,1453.767685,60.60864984,17936.745787,,,13.0,4,1,0,1,0
2021-01-01,14.0,8511.41429,8156.56372,1522.220058,57.17225469,18247.3703599999,,,14.0,4,1,0,1,0
2021-01-01,15.0,8787.395471,8409.46129899999,1687.418353,55.96146621,18940.236721,,,15.0,4,1,0,1,0
2021-01-01,16.0,9269.115362,8896.303261,1846.305716,57.15510945,20068.873051,,,16.0,4,1,0,1,1
2021-01-01,17.0,10236.12619,9758.198761,2166.865823,64.81144198,22226.001904,,,17.0,4,1,0,1,1
2021-01-01,18.0,11430.46263,11056.75124,2509.30348299999,75.54300747,25072.0600399999,,,18.0,4,1,0,1,1
2021-01-01,19.0,11575.50674,11205.39847,2523.832543,78.63571799,25383.37271,,,19.0,4,1,0,1,1
2021-01-01,20.0,11449.44549,11125.57159,2456.97065,81.58017676,25113.56723,,,20.0,4,1,0,1,1
2021-01-01,21.0,11151.36674,10955.53675,2392.487939,82.45414351,24581.8451,,,21.0,4,1,0,1,1
2021-01-01,22.0,10778.96666,10717.37917,2276.282268,82.33218291,23854.95929,,,22.0,4,1,0,1,0
2021-01-01,23.0,10167.74969,10211.3969299999,2160.858322,80.72398393,22620.72811,,,23.0,4,1,0,1,0
2021-01-01,24.0,9564.640158,9664.392353,1990.141346,80.37187975,21299.547154,,,24.0,4,1,0,1,0
2021-01-02,1.0,9247.589677,9390.933676,1918.79428,80.56775101,20637.8841909999,,,1.0,5,1,1,0,0
2021-01-02,2.0,8883.43076,9110.159419,1837.260977,82.51104271,19913.3608289999,,,2.0,5,1,1,0,0
2021-01-02,3.0,8673.603659,8892.306007,1785.819426,85.82545753,19437.5534849999,,,3.0,5,1,1,0,0
2021-01-02,4.0,8583.84202699999,8794.836586,1789.581404,89.39898637,19257.6578669999,,,4.0,5,1,1,0,0
2021-01-02,5.0,8639.825339,8862.814069,1789.702667,95.17855105,19387.519021,,,5.0,5,1,1,0,0
2021-01-02,6.0,8866.322301,9067.901931,1852.098952,100.3463677,19886.669486,,,6.0,5,1,1,0,0
2021-01-02,7.0,9306.547828,9366.828728,1940.493497,106.1374179,20720.00698,,,7.0,5,1,1,0,0
2021-01-02,8.0,9636.271666,9428.027797,2023.494942,109.1232502,21196.929066,,,8.0,5,1,1,0,0
2021-01-02,9.0,9701.951196,9367.894451,1993.07619299999,102.691510599999,21165.613445,,,9.0,5,1,1,0,0
2021-01-02,10.0,9838.829942,9010.825393,1816.532519,89.8648748,20756.052716,,,10.0,5,1,1,0,0
2021-01-02,11.0,9970.294915,8739.504936,1718.764115,78.87378669,20507.437765,,,11.0,5,1,1,0,0
2021-01-02,12.0,10094.29676,8604.407255,1624.962348,69.54097378,20393.207161,,,12.0,5,1,1,0,0
2021-01-02,13.0,10074.9649099999,8627.969214,1608.612624,62.58499697,20374.132086,,,13.0,5,1,1,0,0
2021-01-02,14.0,10175.10104,8800.472416,1654.34991,59.38383177,20689.307394,,,14.0,5,1,1,0,0
2021-01-02,15.0,10170.95221,9148.322271,1769.072926,57.34914073,21145.695979,,,15.0,5,1,1,0,0
2021-01-02,16.0,10404.70616,9525.314251,1983.125222,57.08757505,21970.233451,,,16.0,5,1,1,0,1
2021-01-02,17.0,11001.7621,10173.85433,2176.357786,65.97377801,23417.94755,,,17.0,5,1,1,0,1
2021-01-02,18.0,11999.28964,11341.83865,2504.948852,75.83818261,25921.91506,,,18.0,5,1,1,0,1
2021-01-02,19.0,12087.53034,11442.92831,2554.889091,79.10862776,26164.4557199999,,,19.0,5,1,1,0,1
2021-01-02,20.0,11715.54601,11332.33947,2522.602849,81.26176431,25651.74931,,,20.0,5,1,1,0,1
2021-01-02,21.0,11306.96638,11042.18172,2415.260114,82.94321545,24847.3500799999,,,21.0,5,1,1,0,1
2021-01-02,22.0,10881.76475,10732.89729,2331.529019,83.54999174,24029.73999,,,22.0,5,1,1,0,0
2021-01-02,23.0,10259.22567,10228.74052,2169.286529,81.94904515,22739.200899,,,23.0,5,1,1,0,0
2021-01-02,24.0,9596.426936,9741.058778,2021.644202,82.01392551,21441.14006,,,24.0,5,1,1,0,0
2021-01-03,1.0,9207.410231,9350.568294,1942.33457399999,82.7481356,20583.059837,,,1.0,6,1,1,0,0
2021-01-03,2.0,8836.717551,9004.600618,1856.419438,83.62506699,19781.361097,,,2.0,6,1,1,0,0
2021-01-03,3.0,8612.566625,8772.085126,1796.31245799999,84.69311537,19265.655533,,,3.0,6,1,1,0,0
2021-01-03,4.0,8505.241789,8664.709341,1798.012244,86.02147319,19053.98316,,,4.0,6,1,1,0,0
2021-01-03,5.0,8567.703007,8720.469926,1795.006079,88.39573298,19171.573589,,,5.0,6,1,1,0,0
2021-01-03,6.0,8741.298079,8897.287986,1839.512771,93.28753231,19571.385327,,,6.0,6,1,1,0,0
2021-01-03,7.0,9068.04849899999,9140.814158,1927.216328,98.5193134,20234.597674,,,7.0,6,1,1,0,0
2021-01-03,8.0,9383.656275,9191.42614,1941.961985,101.6756058,20618.719827,,,8.0,6,1,1,0,0
2021-01-03,9.0,9440.02380499999,9261.719201,1931.360232,93.95810911,20727.0611179999,,,9.0,6,1,1,0,0
2021-01-03,10.0,9298.727359,8974.781042,1767.493898,83.54973428,20124.551855,,,10.0,6,1,1,0,0
2021-01-03,11.0,9147.709805,8749.06710199999,1630.134946,73.37443384,19600.28624,,,11.0,6,1,1,0,0
2021-01-03,12.0,9038.636864,8677.15266299999,1461.987659,65.92112386,19243.698152,,,12.0,6,1,1,0,0
2021-01-03,13.0,9030.160511,8556.174664,1413.761549,61.14368526,19061.2401999999,,,13.0,6,1,1,0,0
2021-01-03,14.0,9114.461376,8689.736965,1506.882509,57.93950701,19369.0202079999,,,14.0,6,1,1,0,0
2021-01-03,15.0,9290.868713,8862.084151,1660.360538,56.79019413,19870.103534,,,15.0,6,1,1,0,0
2021-01-03,16.0,9798.35001,9234.287509,1875.421838,57.00773817,20965.0976019999,,,16.0,6,1,1,0,1
2021-01-03,17.0,10590.24535,10011.3179,2215.25302,65.06867343,22881.884847,,,17.0,6,1,1,0,1
2021-01-03,18.0,11794.45789,11299.7987,2561.39140199999,74.99713242,25730.6449999999,,,18.0,6,1,1,0,1
2021-01-03,19.0,11908.45142,11494.77779,2582.071313,76.86988578,26062.1693199999,,,19.0,6,1,1,0,1
2021-01-03,20.0,11648.91839,11372.41664,2521.031435,77.90680806,25620.2725999999,,,20.0,6,1,1,0,1
2021-01-03,21.0,11300.09297,11118.50154,2412.900107,77.84923975,24909.3431159999,,,21.0,6,1,1,0,1
2021-01-03,22.0,10780.06626,10752.39629,2324.211527,76.0080668,23932.681352,,,22.0,6,1,1,0,0
2021-01-03,23.0,10098.83253,10242.06085,2132.475162,73.1304473,22546.497917,,,23.0,6,1,1,0,0
2021-01-03,24.0,9405.533469,9699.676012,1987.321057,72.69295531,21165.221206,,,24.0,6,1,1,0,0
2021-01-04,1.0,9014.699565,9237.202556,1914.780416,73.27040282,20239.953202,,,1.0,0,1,0,0,0
2021-01-04,2.0,8790.54658199999,9005.157989,1838.309323,73.92200962,19707.936107,,,2.0,0,1,0,0,0
2021-01-04,3.0,8648.452653,8863.38407099999,1804.415755,75.23606244,19391.489147,,,3.0,0,1,0,0,0
2021-01-04,4.0,8607.753426,8907.637962,1801.66135799999,79.53243484,19396.5859189999,,,4.0,0,1,0,0,0
2021-01-04,5.0,8833.365242,9209.56356599999,1861.911943,84.80548602,19989.646081,,,5.0,0,1,0,0,0
2021-01-04,6.0,9394.831698,9824.68641,2004.38740799999,91.8216059,21315.72793,,,6.0,0,1,0,0,0
2021-01-04,7.0,10318.56945,10703.59229,2249.277534,100.5905564,23372.02941,,,7.0,0,1,0,0,0
2021-01-04,8.0,10963.04118,11043.47345,2403.879572,103.5360323,24513.930061,,,8.0,0,1,0,0,0
2021-01-04,9.0,11249.49715,11149.5675,2329.278412,95.15753724,24823.500655,,,9.0,0,1,0,0,0
2021-01-04,10.0,11183.47834,10753.71553,2071.447612,83.3966369,24092.0378199999,,,10.0,0,1,0,0,0
2021-01-04,11.0,11318.52363,10385.69372,1865.52175399999,73.85003846,23643.589461,,,11.0,0,1,0,0,0
2021-01-04,12.0,11368.46528,10214.0899,1786.76608099999,65.64393327,23434.964576,,,12.0,0,1,0,0,0
2021-01-04,13.0,11346.15682,10158.41736,1760.48181,62.00445153,23327.059918,,,13.0,0,1,0,0,0
2021-01-04,14.0,11096.52429,10223.88431,1896.760763,58.80998372,23275.9793599999,,,14.0,0,1,0,0,0
2021-01-04,15.0,10863.47073,10350.69294,2081.277585,57.70974715,23353.151094,,,15.0,0,1,0,0,0
2021-01-04,16.0,10970.57703,10568.1476599999,2266.785459,59.27211471,23864.782221,,,16.0,0,1,0,0,1
2021-01-04,17.0,11431.80135,11096.91458,2504.900366,63.18286424,25096.79924,,,17.0,0,1,0,0,1
2021-01-04,18.0,12461.26949,12155.2288,2744.50813,72.75853065,27433.76548,,,18.0,0,1,0,0,1
2021-01-04,19.0,12582.18443,12247.00829,2746.895096,74.07082603,27650.15853,,,19.0,0,1,0,0,1
2021-01-04,20.0,12241.42405,12060.04903,2648.856932,74.46829319,27024.7985199999,,,20.0,0,1,0,0,1
2021-01-04,21.0,11822.69129,11668.52306,2529.89849699999,72.62799898,26093.74111,,,21.0,0,1,0,0,1
2021-01-04,22.0,11220.21206,11278.57771,2414.982364,71.73373926,24985.50594,,,22.0,0,1,0,0,0
2021-01-04,23.0,10575.49473,10661.82772,2203.673203,69.86878276,23510.873455,,,23.0,0,1,0,0,0
2021-01-04,24.0,9906.176253,10096.14411,2037.95812399999,69.09256013,22109.371455,,,24.0,0,1,0,0,0
2021-01-05,1.0,9480.074335,9717.563976,1950.59408,69.32680599,21217.559303,,,1.0,1,1,0,0,0
2021-01-05,2.0,9178.237376,9412.493885,1881.57780799999,70.82917006,20543.138399,,,2.0,1,1,0,0,0
2021-01-05,3.0,9013.756963,9222.795048,1819.672135,73.86656403,20130.09134,,,3.0,1,1,0,0,0
2021-01-05,4.0,9004.267367,9174.192673,1819.498212,79.93832485,20077.896815,,,4.0,1,1,0,0,0
2021-01-05,5.0,9287.072123,9432.971574,1855.920539,86.31563977,20662.280452,,,5.0,1,1,0,0,0
2021-01-05,6.0,9890.540277,9979.011568,1994.761373,95.63824432,21959.9520439999,,,6.0,1,1,0,0,0
2021-01-05,7.0,10807.71178,10777.38452,2223.122382,106.573987999999,23914.76424,,,7.0,1,1,0,0,0
2021-01-05,8.0,11581.40806,11287.46342,2395.73268,107.521719699999,25372.126059,,,8.0,1,1,0,0,0
2021-01-05,9.0,11583.70473,11290.67989,2420.45775,96.43789682,25391.2801669999,,,9.0,1,1,0,0,0
2021-01-05,10.0,11018.00892,11035.77073,2202.601825,84.5248984999999,24340.906301,,,10.0,1,1,0,0,0
2021-01-05,11.0,10430.8964,10570.7664,2039.482417,74.36588615,23115.51123,,,11.0,1,1,0,0,0
2021-01-05,12.0,9893.67296299999,10281.10785,1964.499098,67.14251386,22206.4224049999,,,12.0,1,1,0,0,0
2021-01-05,13.0,9617.115892,10189.6205799999,1939.986376,61.58182487,21808.304796,,,13.0,1,1,0,0,0
2021-01-05,14.0,9745.936577,10242.59714,1988.774017,58.51147767,22035.819474,,,14.0,1,1,0,0,0
2021-01-05,15.0,10113.41874,10452.41549,2109.369706,57.67631833,22732.8806089999,,,15.0,1,1,0,0,0
2021-01-05,16.0,10781.37395,10810.96133,2254.329359,57.53698636,23904.201509,,,16.0,1,1,0,0,1
2021-01-05,17.0,11399.00576,11257.55604,2429.774922,63.44832735,25149.785202,,,17.0,1,1,0,0,1
2021-01-05,18.0,12446.8051299999,12248.45861,2747.875024,72.01912317,27515.157766,,,18.0,1,1,0,0,1
2021-01-05,19.0,12657.26987,12319.48314,2757.646762,75.95075634,27810.3507899999,,,19.0,1,1,0,0,1
2021-01-05,20.0,12368.10796,12169.36383,2677.502634,76.63080484,27291.604924,,,20.0,1,1,0,0,1
2021-01-05,21.0,11988.1918599999,11829.35476,2569.329529,76.81320564,26463.6892549999,,,21.0,1,1,0,0,1
2021-01-05,22.0,11465.79076,11414.26183,2456.665406,76.5753169,25413.292991,,,22.0,1,1,0,0,0
2021-01-05,23.0,10774.28845,10854.43377,2256.675437,75.09995842,23960.498417,,,23.0,1,1,0,0,0
2021-01-05,24.0,10005.8569,10194.79469,2073.027767,75.4789768,22349.158466,,,24.0,1,1,0,0,0
2021-01-06,1.0,9570.323002,9699.002578,2001.122721,69.32680599,21346.604129,,,1.0,2,1,0,0,0
2021-01-06,2.0,9278.91123199999,9436.877572,1948.166125,70.82917006,20742.799858,,,2.0,2,1,0,0,0
2021-01-06,3.0,9173.746114,9270.92008799999,1882.342844,73.86656403,20403.485239,,,3.0,2,1,0,0,0
2021-01-06,4.0,9179.975003,9230.914479,1875.501134,79.93832485,20361.40346,,,4.0,2,1,0,0,0
2021-01-06,5.0,9468.806675,9471.346656,1925.54751999999,86.31563977,20959.98783,,,5.0,2,1,0,0,0
2021-01-06,6.0,10125.22453,10105.00502,2072.849057,95.63824432,22422.200611,,,6.0,2,1,0,0,0
2021-01-06,7.0,11063.86913,10971.28082,2313.14220799999,106.573987999999,24496.165431,,,7.0,2,1,0,0,0
2021-01-06,8.0,11829.73002,11488.87384,2466.536126,107.521719699999,25924.633948,,,8.0,2,1,0,0,0
2021-01-06,9.0,11984.66641,11660.7036,2388.948357,96.43789682,26024.441908,,,9.0,2,1,0,0,0
2021-01-06,10.0,11847.83423,11184.20772,2201.697983,84.5248984999999,25307.893518,,,10.0,2,1,0,0,0
2021-01-06,11.0,11526.9937,10818.63452,2014.767871,74.36588615,24441.908125,,,11.0,2,1,0,0,0
2021-01-06,12.0,11247.82332,10577.51306,1927.436096,67.14251386,23824.91959,,,12.0,2,1,0,0,0
2021-01-06,13.0,11295.84058,10490.0145,1954.118617,61.58182487,23803.7654,,,13.0,2,1,0,0,0
2021-01-06,14.0,11244.39159,10668.42486,1933.880044,58.51147767,23906.856736,,,14.0,2,1,0,0,0
2021-01-06,15.0,11057.40762,10866.90697,2013.98133299999,57.67631833,23996.743475,,,15.0,2,1,0,0,0
2021-01-06,16.0,11039.08216,10990.98737,2151.406337,57.53698636,24240.2416649999,,,16.0,2,1,0,0,1
2021-01-06,17.0,11457.79955,11373.17512,2457.036517,63.44832735,25354.944356,,,17.0,2,1,0,0,1
2021-01-06,18.0,12654.65487,12234.98524,2716.517976,72.01912317,27681.879022,,,18.0,2,1,0,0,1
2021-01-06,19.0,12837.47709,12291.8906,2727.581466,75.95075634,27934.25703,,,19.0,2,1,0,0,1
2021-01-06,20.0,12522.53325,12006.76434,2639.060114,76.63080484,27246.1740999999,,,20.0,2,1,0,0,1
2021-01-06,21.0,12118.0791099999,11733.36209,2523.53986099999,76.81320564,26452.3689099999,,,21.0,2,1,0,0,1
2021-01-06,22.0,11580.09874,11367.80194,2421.129219,76.5753169,25445.84292,,,22.0,2,1,0,0,0
2021-01-06,23.0,10802.4888,10769.12534,2227.767338,75.09995842,23874.257773,,,23.0,2,1,0,0,0
2021-01-06,24.0,10073.34399,10104.13382,2075.979605,75.4789768,22328.2688859999,,,24.0,2,1,0,0,0
2021-01-07,1.0,9620.403596,9668.103625,1970.337976,75.65338277,21334.498805,,,1.0,3,1,0,0,0
2021-01-07,2.0,9305.653821,9330.16067399999,1890.120723,79.01465033,20604.950229,,,2.0,3,1,0,0,0
2021-01-07,3.0,9166.249858,9148.503091,1846.85396299999,82.81434502,20244.42165,,,3.0,3,1,0,0,0
2021-01-07,4.0,9196.202386,9276.47262,1841.660151,86.2485892999999,20400.58409,,,4.0,3,1,0,0,0
2021-01-07,5.0,9417.476253,9564.814916,1892.65441499999,92.55485773,20967.500598,,,5.0,3,1,0,0,0
2021-01-07,6.0,10026.13652,10151.66582,2025.589475,103.7392124,22307.130507,,,6.0,3,1,0,0,0
2021-01-07,7.0,10962.86243,11028.86217,2262.098353,112.75276,24366.5759029999,,,7.0,3,1,0,0,0
2021-01-07,8.0,11774.22872,11465.4040599999,2407.574051,113.8195602,25761.0266649999,,,8.0,3,1,0,0,0
2021-01-07,9.0,12112.59068,11547.63266,2251.132178,101.182809099999,26012.5381269999,,,9.0,3,1,0,0,0
2021-01-07,10.0,11758.22367,11344.13519,2042.178717,95.40637484,25239.943397,,,10.0,3,1,0,0,0
2021-01-07,11.0,11367.6615599999,11038.5091,1862.071767,84.11353612,24352.355737,,,11.0,3,1,0,0,0
2021-01-07,12.0,10940.5382099999,10965.73825,1747.71916,75.50763224,23729.502875,,,12.0,3,1,0,0,0
2021-01-07,13.0,10564.48817,10778.28845,1862.46828799999,73.06156347,23278.306037,,,13.0,3,1,0,0,0
2021-01-07,14.0,10242.61632,10795.1421099999,1793.73123299999,69.89247593,22901.382104,,,14.0,3,1,0,0,0
2021-01-07,15.0,10261.98981,10885.00804,1913.726028,69.57302775,23130.304846,,,15.0,3,1,0,0,0
2021-01-07,16.0,10741.59303,11075.03684,2118.775768,70.55090792,24005.956488,,,16.0,3,1,0,0,1
2021-01-07,17.0,11428.58445,11406.50534,2391.44971,76.27110265,25302.8107529999,,,17.0,3,1,0,0,1
2021-01-07,18.0,12629.50467,12273.84137,2676.341203,84.06686289,27663.75451,,,18.0,3,1,0,0,1
2021-01-07,19.0,12826.70663,12344.1979799999,2687.396206,86.16647077,27944.46723,,,19.0,3,1,0,0,1
2021-01-07,20.0,12528.59771,12130.31811,2600.00267,87.22144839,27346.14024,,,20.0,3,1,0,0,1
2021-01-07,21.0,12146.61394,11905.41915,2491.814992,88.30639919,26632.15496,,,21.0,3,1,0,0,1
2021-01-07,22.0,11664.59707,11487.13807,2362.231152,88.12217784,25602.08868,,,22.0,3,1,0,0,0
2021-01-07,23.0,10945.11314,10867.66754,2184.956204,85.73633007,24083.473291,,,23.0,3,1,0,0,0
2021-01-07,24.0,10193.6533,10254.67411,2026.99531,85.82399194,22561.146944,,,24.0,3,1,0,0,0
2021-01-08,1.0,9681.32309,9773.071465,1953.270435,85.89110558,21493.55594,,,1.0,4,1,0,0,0
2021-01-08,2.0,9402.24157699999,9456.022242,1889.282444,87.57779818,20835.124295,,,2.0,4,1,0,0,0
2021-01-08,3.0,9218.309783,9279.54769899999,1842.622341,90.61986072,20431.0998679999,,,3.0,4,1,0,0,0
2021-01-08,4.0,9164.513786,9261.974839,1835.928237,94.13326319,20356.550684,,,4.0,4,1,0,0,0
2021-01-08,5.0,9381.037505,9484.241369,1886.693905,100.2726881,20852.245109,,,5.0,4,1,0,0,0
2021-01-08,6.0,9955.530997,10084.2539,2042.189117,108.0962767,22190.0700789999,,,6.0,4,1,0,0,0
2021-01-08,7.0,10911.3078,10926.72612,2245.292238,116.453792999999,24199.78002,,,7.0,4,1,0,0,0
2021-01-08,8.0,11722.03118,11395.2460099999,2415.252742,118.8730177,25651.40264,,,8.0,4,1,0,0,0
2021-01-08,9.0,11952.96437,11561.85934,2325.51856,106.127789099999,25946.46986,,,9.0,4,1,0,0,0
2021-01-08,10.0,11713.71037,11341.5486,2065.579316,91.92225627,25212.760513,,,10.0,4,1,0,0,0
2021-01-08,11.0,11352.51292,10940.31208,1878.13924699999,81.80099716,24252.765069,,,11.0,4,1,0,0,0
2021-01-08,12.0,11049.3313,10611.26634,1761.43203,69.82519142,23491.8548109999,,,12.0,4,1,0,0,0
2021-01-08,13.0,10762.78257,10393.60604,1720.162995,63.79571278,22940.34687,,,13.0,4,1,0,0,0
2021-01-08,14.0,10422.55331,10421.18103,1821.135594,60.70839007,22725.578336,,,14.0,4,1,0,0,0
2021-01-08,15.0,10292.5697,10547.3147,1914.404119,57.78139273,22812.0685299999,,,15.0,4,1,0,0,0
2021-01-08,16.0,10610.84645,10669.828,2115.979552,57.20370727,23453.857726,,,16.0,4,1,0,0,1
2021-01-08,17.0,11231.66337,11092.50245,2398.861546,63.03600531,24786.063517,,,17.0,4,1,0,0,1
2021-01-08,18.0,12302.00505,11946.15555,2613.261776,74.36297637,26935.7859809999,,,18.0,4,1,0,0,1
2021-01-08,19.0,12507.77472,12084.03488,2637.958202,77.926686,27307.69487,,,19.0,4,1,0,0,1
2021-01-08,20.0,12237.08027,11895.47488,2562.899993,80.38765546,26775.8430429999,,,20.0,4,1,0,0,1
2021-01-08,21.0,11887.17512,11671.95588,2470.992942,82.06773604,26112.1918779999,,,21.0,4,1,0,0,1
2021-01-08,22.0,11425.6589599999,11318.91925,2387.435132,83.72082297,25215.7343879999,,,22.0,4,1,0,0,0
2021-01-08,23.0,10764.95443,10817.70451,2213.946376,84.59719966,23881.211129,,,23.0,4,1,0,0,0
2021-01-08,24.0,10087.67877,10170.0844,2061.604928,84.30546977,22403.673696,,,24.0,4,1,0,0,0
2021-01-09,1.0,9665.15464,9665.378925,1971.806135,84.44714419,21386.787099,,,1.0,5,1,1,0,0
2021-01-09,2.0,9317.882544,9294.211598,1902.587255,85.52844982,20600.209561,,,2.0,5,1,1,0,0
2021-01-09,3.0,9198.43987099999,9123.266659,1859.148312,86.36564821,20267.219967,,,3.0,5,1,1,0,0
2021-01-09,4.0,9106.846527,9052.93210799999,1839.079008,85.77950003,20084.638487,,,4.0,5,1,1,0,0
2021-01-09,5.0,9229.118322,9131.240761,1861.448548,87.45120383,20309.259542,,,5.0,5,1,1,0,0
2021-01-09,6.0,9537.611899,9477.152482,1936.722223,91.2618224,21042.74858,,,6.0,5,1,1,0,0
2021-01-09,7.0,10034.86209,9964.811125,2057.97543599999,98.22551917,22155.874191,,,7.0,5,1,1,0,0
2021-01-09,8.0,10499.8587,10081.42618,2165.083697,97.40496645,22843.7735819999,,,8.0,5,1,1,0,0
2021-01-09,9.0,10552.35088,10027.18996,1988.898048,89.52744249,22657.966485,,,9.0,5,1,1,0,0
2021-01-09,10.0,10199.75784,9868.448597,1868.863687,83.15695358,22020.227353,,,10.0,5,1,1,0,0
2021-01-09,11.0,9756.39518199999,9596.36029599999,1712.995852,75.02808346,21140.779519,,,11.0,5,1,1,0,0
2021-01-09,12.0,9317.467216,9294.994707,1598.165999,69.03303563,20279.660875,,,12.0,5,1,1,0,0
2021-01-09,13.0,9150.708115,9163.283534,1580.715323,63.57838913,19958.285128,,,13.0,5,1,1,0,0
2021-01-09,14.0,9085.019941,9123.726289,1605.175417,60.38723543,19874.30878,,,14.0,5,1,1,0,0
2021-01-09,15.0,9258.723212,9225.287989,1749.060546,59.76509374,20292.83673,,,15.0,5,1,1,0,0
2021-01-09,16.0,9852.842493,9625.15807,1951.802291,60.91429246,21490.717115,,,16.0,5,1,1,0,1
2021-01-09,17.0,10679.73873,10156.51524,2228.066993,68.40877008,23132.7302209999,,,17.0,5,1,1,0,1
2021-01-09,18.0,11767.97487,11211.46176,2534.627981,77.35891509,25591.42387,,,18.0,5,1,1,0,1
2021-01-09,19.0,12060.76616,11436.85692,2528.54583,78.60932496,26104.7778,,,19.0,5,1,1,0,1
2021-01-09,20.0,11821.65327,11352.70748,2468.443305,79.99524361,25722.79972,,,20.0,5,1,1,0,1
2021-01-09,21.0,11535.20659,11201.55444,2395.733975,81.05562705,25213.550552,,,21.0,5,1,1,0,1
2021-01-09,22.0,11141.3273099999,10832.04214,2290.85463099999,80.64953484,24344.87329,,,22.0,5,1,1,0,0
2021-01-09,23.0,10518.9926299999,10366.48411,2148.51171499999,79.82178351,23113.810048,,,23.0,5,1,1,0,0
2021-01-09,24.0,9901.023256,9857.254872,2007.353169,80.01883179,21845.650087,,,24.0,5,1,1,0,0
2021-01-10,1.0,9573.135609,9449.06577399999,1929.280425,81.66605704,21033.148213,,,1.0,6,1,1,0,0
2021-01-10,2.0,9272.268049,9106.479889,1855.114946,85.21826732,20319.081224,,,2.0,6,1,1,0,0
2021-01-10,3.0,9068.85471,8918.703592,1810.486936,87.67206148,19885.717698,,,3.0,6,1,1,0,0
2021-01-10,4.0,9005.700745,8842.529438,1788.25903299999,90.44897831,19726.938168,,,4.0,6,1,1,0,0
2021-01-10,5.0,9069.367679,8876.133743,1801.60378099999,94.59276748,19841.697848,,,5.0,6,1,1,0,0
2021-01-10,6.0,9285.055999,9030.702503,1855.694243,102.074953299999,20273.527491,,,6.0,6,1,1,0,0
2021-01-10,7.0,9639.455904,9376.249959,1948.02716,109.1246509,21072.87499,,,7.0,6,1,1,0,0
2021-01-10,8.0,9985.266679,9375.06064,1981.141072,111.004882,21452.473287,,,8.0,6,1,1,0,0
2021-01-10,9.0,10013.7091,9223.087592,1893.03072699999,103.2130198,21233.040108,,,9.0,6,1,1,0,0
2021-01-10,10.0,9801.067652,8977.091043,1760.175482,89.62279008,20627.956895,,,10.0,6,1,1,0,0
2021-01-10,11.0,9547.2107,8772.211275,1594.076362,77.94296056,19991.441285,,,11.0,6,1,1,0,0
2021-01-10,12.0,9238.881851,8869.42555699999,1495.250992,68.47488162,19672.033213,,,12.0,6,1,1,0,0
2021-01-10,13.0,9134.086161,9038.486398,1528.322077,62.23573986,19763.130435,,,13.0,6,1,1,0,0
2021-01-10,14.0,8975.527598,8927.187064,1674.34065399999,58.46303196,19635.5183379999,,,14.0,6,1,1,0,0
2021-01-10,15.0,9250.654345,8881.4071,1893.033439,57.0811057999999,20082.1671609999,,,15.0,6,1,1,0,0
2021-01-10,16.0,9871.85895699999,9257.053786,2066.08421999999,57.57029544,21252.56718,,,16.0,6,1,1,0,1
2021-01-10,17.0,10745.2128099999,9862.000441,2291.27468599999,64.95335967,22963.440993,,,17.0,6,1,1,0,1
2021-01-10,18.0,11882.2784799999,11061.5579299999,2573.841229,76.30171468,25593.97885,,,18.0,6,1,1,0,1
2021-01-10,19.0,12092.90822,11236.91823,2561.903687,79.74352544,25971.47404,,,19.0,6,1,1,0,1
2021-01-10,20.0,11826.97511,11106.38213,2494.946447,81.8549142999999,25510.15896,,,20.0,6,1,1,0,1
2021-01-10,21.0,11475.71841,10914.8313299999,2433.112375,83.73633461,24907.398727,,,21.0,6,1,1,0,1
2021-01-10,22.0,11042.10377,10644.29341,2298.11500799999,83.6324897,24068.144882,,,22.0,6,1,1,0,0
2021-01-10,23.0,10311.24012,10168.28376,2134.699559,82.11116206,22696.333982,,,23.0,6,1,1,0,0
